customer_id,country,customer_age,account_age_days
CUST_04555,Netherlands,36,868
CUST_04556,Netherlands,63,1436
CUST_04557,Spain,39,187
CUST_04558,Spain,30,1458
CUST_04559,Belgium,38,1054
CUST_04560,Belgium,18,246
CUST_04561,Spain,36,957
CUST_04562,France,50,536
CUST_04563,Italy,21,790
CUST_04564,Germany,59,933
CUST_04565,Germany,20,610
CUST_04566,Italy,44,1083
CUST_04567,France,69,656
CUST_04568,Germany,58,549
CUST_04569,Germany,52,304
CUST_04570,Italy,45,521
CUST_04571,Netherlands,23,856
CUST_04572,Spain,23,980
CUST_04573,Germany,61,955
CUST_04574,Italy,40,876
CUST_04575,Italy,50,1089
CUST_04576,France,33,1364
CUST_04577,France,41,1097
CUST_04578,Germany,22,1208
CUST_04579,Belgium,58,1130
CUST_04580,Spain,59,1491
CUST_04581,Belgium,30,1485
CUST_04582,France,64,68
CUST_04583,Italy,29,268
CUST_04584,Italy,22,1066
CUST_04585,Spain,54,151
CUST_04586,Belgium,48,173
CUST_04587,France,45,713
CUST_04588,Germany,45,484
CUST_04589,Spain,47,397
CUST_04590,Spain,35,788
CUST_04591,Netherlands,61,276
CUST_04592,Germany,44,952
CUST_04593,Netherlands,52,1098
CUST_04594,France,43,794
CUST_04595,France,56,404
CUST_04596,Spain,66,1344
CUST_04597,Spain,68,236
CUST_04598,Germany,35,548
CUST_04599,France,50,271
CUST_04600,France,42,1167
CUST_04601,Germany,48,848
CUST_04602,Italy,54,331
CUST_04603,Belgium,19,1329
CUST_04604,France,50,1149
CUST_04605,Italy,56,1347
CUST_04606,Italy,60,730
CUST_04607,Italy,60,1413
CUST_04608,Germany,49,317
CUST_04609,Belgium,35,183
CUST_04610,France,34,452
CUST_04611,France,51,879
CUST_04612,Germany,56,79
CUST_04613,Netherlands,24,1260
CUST_04614,Germany,59,593
CUST_04615,Germany,52,883
CUST_04616,France,47,912
CUST_04617,Italy,29,691
CUST_04618,Italy,52,594
CUST_04619,France,28,242
CUST_04620,Italy,61,1119
CUST_04621,Italy,21,1285
CUST_04622,Italy,42,840
CUST_04623,Germany,65,879
CUST_04624,Spain,49,1373
CUST_04625,Belgium,37,1190
CUST_04626,Spain,67,910
CUST_04627,France,48,1118
CUST_04628,Netherlands,21,1185
CUST_04629,Spain,55,363
CUST_04630,Netherlands,64,61
CUST_04631,Germany,18,897
CUST_04632,France,20,927
CUST_04633,Italy,54,1296
CUST_04634,Italy,39,1245
CUST_04635,Germany,34,1195
CUST_04636,Belgium,31,630
CUST_04637,France,58,1017
CUST_04638,Spain,52,1244
CUST_04639,Italy,30,1202
CUST_04640,Italy,52,628
CUST_04641,Belgium,60,1469
CUST_04642,France,19,549
CUST_04643,Italy,64,898
CUST_04644,Germany,30,45
CUST_04645,Spain,68,1159
CUST_04646,Spain,33,312
CUST_04647,Spain,35,1157
CUST_04648,France,24,390
CUST_04649,Italy,62,1088
CUST_04650,Germany,53,142
CUST_04651,Germany,58,337
CUST_04652,Spain,47,988
CUST_04653,Netherlands,59,1106
CUST_04654,Italy,58,1134
CUST_04655,France,24,863
CUST_04656,Germany,32,1422
CUST_04657,Italy,57,271
CUST_04658,Netherlands,36,60
CUST_04659,Germany,60,733
CUST_04660,Spain,54,898
CUST_04661,Netherlands,19,1414
CUST_04662,Spain,59,262
CUST_04663,Netherlands,65,1087
CUST_04664,Italy,30,1296
CUST_04665,Italy,57,980
CUST_04666,Spain,58,88
CUST_04667,Germany,60,800
CUST_04668,Italy,60,1131
CUST_04669,Spain,48,747
CUST_04670,Spain,33,331
CUST_04671,France,59,832
CUST_04672,Italy,61,926
CUST_04673,Spain,23,141
CUST_04674,Germany,45,1466
CUST_04675,France,49,346
CUST_04676,Italy,61,1198
CUST_04677,Germany,27,697
CUST_04678,Belgium,67,719
CUST_04679,Spain,35,47
CUST_04680,Spain,21,1404
CUST_04681,France,26,1208
CUST_04682,Germany,24,807
CUST_04683,Belgium,67,389
CUST_04684,France,25,361
CUST_04685,Italy,60,557
CUST_04686,France,24,41
CUST_04687,Germany,58,1128
CUST_04688,Germany,57,241
CUST_04689,Netherlands,20,670
CUST_04690,Belgium,34,312
CUST_04691,France,19,1248
CUST_04692,France,32,809
CUST_04693,France,63,1083
CUST_04694,Netherlands,46,1062
CUST_04695,France,67,1362
CUST_04696,Italy,65,1498
CUST_04697,Netherlands,69,1363
CUST_04698,Netherlands,39,706
CUST_04699,Germany,21,734
CUST_04700,Belgium,69,455
CUST_04701,Germany,23,620
CUST_04702,Germany,55,120
CUST_04703,Spain,43,485
CUST_04704,Netherlands,28,473
CUST_04705,France,43,108
CUST_04706,France,34,956
CUST_04707,Italy,41,132
CUST_04708,Germany,45,652
CUST_04709,Italy,52,1019
CUST_04710,Spain,48,1367
CUST_04711,France,30,1300
CUST_04712,Netherlands,52,263
CUST_04713,France,33,673
CUST_04714,Italy,32,1288
CUST_04715,Netherlands,60,819
CUST_04716,France,35,416
CUST_04717,Netherlands,64,876
CUST_04718,Belgium,54,67
CUST_04719,France,65,1214
CUST_04720,Belgium,65,1170
CUST_04721,France,66,270
CUST_04722,Germany,58,1079
CUST_04723,Germany,44,591
CUST_04724,France,52,835
CUST_04725,Germany,69,327
CUST_04726,Germany,62,834
CUST_04727,Belgium,52,183
CUST_04728,Italy,45,761
CUST_04729,Spain,56,497
CUST_04730,Germany,55,78
CUST_04731,Germany,26,75
CUST_04732,Germany,29,1338
CUST_04733,Spain,32,809
CUST_04734,Belgium,38,111
CUST_04735,France,69,1097
CUST_04736,Germany,52,984
CUST_04737,Netherlands,59,302
CUST_04738,France,50,423
CUST_04739,France,68,819
CUST_04740,Spain,36,624
CUST_04741,Spain,40,87
CUST_04742,Germany,30,594
CUST_04743,Germany,61,30
CUST_04744,Belgium,18,245
CUST_04745,Germany,68,1370
CUST_04746,Germany,46,1281
CUST_04747,Germany,41,795
CUST_04748,Germany,33,700
CUST_04749,France,42,1340
CUST_04750,Italy,40,540
CUST_04751,France,45,944
CUST_04752,France,64,124
CUST_04753,Spain,33,522
CUST_04754,Netherlands,60,794
CUST_04755,Italy,55,1051
CUST_04756,Italy,28,179
CUST_04757,Germany,20,1076
CUST_04758,Italy,32,785
CUST_04759,Netherlands,18,1268
CUST_04760,Belgium,24,428
CUST_04761,Netherlands,18,439
CUST_04762,Belgium,66,160
CUST_04763,Italy,49,884
CUST_04764,Germany,26,177
CUST_04765,Netherlands,46,410
CUST_04766,Belgium,43,1162
CUST_04767,Italy,40,581
CUST_04768,Germany,62,1174
CUST_04769,Spain,60,324
CUST_04770,France,46,1173
CUST_04771,Germany,69,485
CUST_04772,France,55,198
CUST_04773,Germany,50,739
CUST_04774,Italy,24,1196
CUST_04775,France,29,66
CUST_04776,Italy,48,1314
CUST_04777,Germany,49,260
CUST_04778,France,37,283
CUST_04779,Germany,68,358
CUST_04780,Germany,34,1350
CUST_04781,Germany,53,1009
CUST_04782,Germany,20,39
CUST_04783,Netherlands,18,475
CUST_04784,France,67,951
CUST_04785,France,44,865
CUST_04786,France,64,1283
CUST_04787,Italy,57,107
CUST_04788,Belgium,50,1478
CUST_04789,Netherlands,37,222
CUST_04790,France,31,430
CUST_04791,Germany,53,138
CUST_04792,Belgium,22,821
CUST_04793,Germany,40,292
CUST_04794,France,62,358
CUST_04795,France,32,392
CUST_04796,France,23,1431
CUST_04797,Germany,50,1394
CUST_04798,Italy,36,288
CUST_04799,Germany,30,1388
CUST_04800,Spain,46,114
CUST_04801,Germany,23,337
CUST_04802,Germany,32,291
CUST_04803,Belgium,33,826
CUST_04804,Germany,41,660
CUST_04805,Italy,40,709
CUST_04806,Netherlands,65,894
CUST_04807,Germany,27,1304
CUST_04808,Belgium,58,353
CUST_04809,Germany,58,954
CUST_04810,Italy,66,1282
CUST_04811,Germany,34,1350
CUST_04812,Italy,66,756
CUST_04813,Germany,61,1290
CUST_04814,Netherlands,62,1007
CUST_04815,Italy,47,246
CUST_04816,Belgium,61,1299
CUST_04817,Belgium,63,477
CUST_04818,Italy,27,348
CUST_04819,Italy,36,1023
CUST_04820,Germany,46,1485
CUST_04821,France,19,1457
CUST_04822,France,53,66
CUST_04823,France,36,760
CUST_04824,France,24,1395
CUST_04825,Netherlands,43,1040
CUST_04826,Germany,32,1442
CUST_04827,Spain,64,1087
CUST_04828,Germany,55,68
CUST_04829,France,20,238
CUST_04830,Netherlands,55,859
CUST_04831,Italy,33,885
CUST_04832,Spain,19,1205
CUST_04833,Spain,48,928
CUST_04834,Germany,45,1418
CUST_04835,Netherlands,24,1252
CUST_04836,Germany,47,630
CUST_04837,France,60,789
CUST_04838,France,24,1132
CUST_04839,Germany,53,463
CUST_04840,France,46,871
CUST_04841,Belgium,41,61
CUST_04842,Belgium,69,1140
CUST_04843,France,56,422
CUST_04844,Germany,21,1297
CUST_04845,Germany,46,1285
CUST_04846,France,61,939
CUST_04847,Belgium,22,221
CUST_04848,Germany,46,299
CUST_04849,Italy,47,767
CUST_04850,Germany,46,106
CUST_04851,Belgium,43,764
CUST_04852,France,36,913
CUST_04853,Italy,43,1220
CUST_04854,France,54,313
CUST_04855,Spain,44,1142
CUST_04856,Germany,47,573
CUST_04857,Germany,68,678
CUST_04858,Belgium,47,1209
CUST_04859,Belgium,20,279
CUST_04860,Italy,60,124
CUST_04861,Spain,24,46
CUST_04862,Italy,66,146
CUST_04863,Germany,26,1012
CUST_04864,France,58,362
CUST_04865,France,59,1133
CUST_04866,Spain,30,675
CUST_04867,France,32,1485
CUST_04868,Germany,22,1256
CUST_04869,Netherlands,46,145
CUST_04870,Italy,52,992
CUST_04871,France,44,1273
CUST_04872,Germany,44,1306
CUST_04873,Germany,25,1222
CUST_04874,Germany,49,876
CUST_04875,France,37,345
CUST_04876,Spain,27,839
CUST_04877,Spain,30,401
CUST_04878,Spain,46,789
CUST_04879,France,52,906
CUST_04880,Italy,25,1006
CUST_04881,Germany,46,185
CUST_04882,Netherlands,48,643
CUST_04883,Italy,58,1066
CUST_04884,Germany,47,537
CUST_04885,Germany,39,494
CUST_04886,Italy,38,812
CUST_04887,France,29,833
CUST_04888,Spain,28,249
CUST_04889,Germany,19,44
CUST_04890,Spain,67,146
CUST_04891,France,58,360
CUST_04892,Germany,19,85
CUST_04893,Spain,51,1404
CUST_04894,Germany,20,1185
CUST_04895,France,33,1279
CUST_04896,Germany,68,337
CUST_04897,Germany,21,251
CUST_04898,France,40,1226
CUST_04899,Germany,67,1393
CUST_04900,Belgium,37,826
CUST_04901,Germany,42,1210
CUST_04902,Netherlands,47,180
CUST_04903,Germany,35,1231
CUST_04904,France,59,141
CUST_04905,Belgium,28,712
CUST_04906,Germany,46,1191
CUST_04907,Belgium,34,1286
CUST_04908,Germany,43,361
CUST_04909,Spain,40,922
CUST_04910,Netherlands,69,1360
CUST_04911,Italy,65,190
CUST_04912,Netherlands,37,1455
CUST_04913,Netherlands,62,307
CUST_04914,Germany,19,1373
CUST_04915,Germany,41,926
CUST_04916,Belgium,48,526
CUST_04917,France,44,1416
CUST_04918,France,19,1425
CUST_04919,Italy,31,684
CUST_04920,France,21,1089
CUST_04921,Belgium,66,332
CUST_04922,Spain,30,467
CUST_04923,Netherlands,53,755
CUST_04924,Italy,52,1085
CUST_04925,Germany,61,215
CUST_04926,France,25,1227
CUST_04927,Netherlands,19,702
CUST_04928,Germany,23,1303
CUST_04929,Spain,48,1030
CUST_04930,Belgium,27,308
CUST_04931,France,61,712
CUST_04932,France,38,1055
CUST_04933,Belgium,59,1247
CUST_04934,France,27,1219
CUST_04935,Netherlands,40,1040
CUST_04936,France,20,954
CUST_04937,Belgium,49,1163
CUST_04938,Netherlands,37,409
CUST_04939,Italy,27,864
CUST_04940,Italy,46,1028
CUST_04941,France,58,314
CUST_04942,France,69,450
CUST_04943,Italy,68,142
CUST_04944,France,63,1047
CUST_04945,Italy,51,257
CUST_04946,Belgium,54,557
CUST_04947,Spain,37,525
CUST_04948,Spain,25,60
CUST_04949,Italy,24,191
CUST_04950,Italy,23,734
CUST_04951,France,28,751
CUST_04952,Germany,61,1431
CUST_04953,France,35,475
CUST_04954,Spain,68,773
CUST_04955,Netherlands,59,456
CUST_04956,Spain,46,533
CUST_04957,France,42,750
CUST_04958,Spain,38,713
CUST_04959,Germany,63,611
CUST_04960,Spain,20,1087
CUST_04961,Netherlands,35,765
CUST_04962,Germany,41,720
CUST_04963,France,64,787
CUST_04964,Spain,55,783
CUST_04965,Netherlands,27,1476
CUST_04966,Germany,44,53
CUST_04967,Belgium,29,1269
CUST_04968,Spain,24,84
CUST_04969,Belgium,34,1079
CUST_04970,France,18,1334
CUST_04971,Netherlands,67,833
CUST_04972,Italy,43,356
CUST_04973,Netherlands,32,999
CUST_04974,Spain,68,215
CUST_04975,France,50,524
CUST_04976,France,54,1065
CUST_04977,Germany,64,463
CUST_04978,Germany,48,237
CUST_04979,Germany,52,162
CUST_04980,Germany,18,1392
CUST_04981,Belgium,25,1249
CUST_04982,Germany,29,1315
CUST_04983,Spain,36,1335
CUST_04984,Italy,42,398
CUST_04985,Netherlands,49,1156
CUST_04986,Germany,29,1236
CUST_04987,Spain,30,452
CUST_04988,Spain,45,1062
CUST_04989,Spain,18,273
CUST_04990,Italy,68,811
CUST_04991,Belgium,23,653
CUST_04992,Netherlands,25,596
CUST_04993,France,21,1446
CUST_04994,Spain,22,556
CUST_04995,Germany,42,66
CUST_04996,Italy,39,207
CUST_04997,Germany,45,668
CUST_04998,France,56,881
CUST_04999,Italy,40,101
CUST_05000,Netherlands,21,381
